acc_no,wrng_mode_cd,span,wire_knd_cd,wire_spec_cd,wire_lico,newi_knd_cd,newi_spec_cd
474620215549,13,47,OW,22.0,1,WO,22.0
474620215549,13,31,OW,22.0,1,WO,22.0
474620215549,13,40,OW,22.0,1,WO,22.0
474620215591,13,24,AO,35.0,1,AL,32.0
474620215593,13,26,C2,25.0,1,ZZ,0.0
474620215605,13,38,OW,22.0,1,WO,22.0
474620215605,13,27,OW,22.0,1,WO,22.0
474620215605,13,35,OW,22.0,1,WO,22.0
474620215608,43,23,OW,22.0,3,WO,22.0
474620215613,43,65,C4,25.0,1,ZZ,0.0
474620215613,43,40,OW,22.0,3,AL,95.0
474620215618,43,37,C4,25.0,1,ZZ,0.0
474620215621,13,62,OW,22.0,1,WO,22.0
474620215621,13,41,OW,22.0,1,WO,22.0
474620215633,43,42,AO,35.0,3,AL,32.0
474620215633,43,31,AO,35.0,3,AL,32.0
474620215634,13,31,OW,22.0,1,WO,22.0
474620215652,13,39,OW,22.0,1,WO,22.0
474620215652,13,39,OW,22.0,1,WO,22.0
474620215652,13,49,OW,22.0,1,WO,22.0
474620215657,13,39,AO,35.0,1,AL,32.0
474620215657,13,47,AO,35.0,1,AL,32.0
474620215657,13,53,AO,35.0,1,AL,32.0
474620215658,13,25,OW,22.0,1,WO,22.0
474620215662,13,37,AO,35.0,1,AL,32.0
474620215671,43,49,AO,35.0,3,AL,32.0
474620215688,43,27,OW,22.0,3,WO,22.0
474620215689,13,54,AO,35.0,1,AL,32.0
474620215689,13,46,AO,35.0,1,AL,32.0
474620215702,13,41,OW,22.0,1,WO,22.0
474620215702,13,59,OW,22.0,1,WO,22.0
474620215703,13,25,AO,35.0,1,AL,32.0
474620215714,13,45,OW,22.0,1,WO,22.0
474620215720,13,40,OW,22.0,1,AL,95.0
474620215720,13,21,OW,22.0,1,WO,22.0
474620215720,13,39,OW,22.0,1,WO,22.0
474620215720,13,61,OW,22.0,1,WO,22.0
474620215720,13,22,OW,22.0,1,WO,22.0
474620215735,13,39,OW,22.0,1,WO,22.0
474620215736,13,31,AO,35.0,1,AL,32.0
474620215736,13,35,AO,35.0,1,AL,32.0
474620215737,43,20,OW,22.0,3,WO,22.0
474620215738,13,29,AO,35.0,1,AL,32.0
474620215739,13,30,OW,100.0,1,WO,100.0
474620215739,13,26,OW,100.0,1,WO,100.0
474620215740,13,39,AO,35.0,1,AL,32.0
474620215749,13,56,AO,35.0,1,AL,32.0
474620215749,13,34,C2,25.0,1,ZZ,0.0
474620215765,13,13,AO,35.0,1,AL,32.0
474620215765,13,37,AO,35.0,1,AL,32.0
474620215768,13,49,OW,22.0,1,WO,22.0
474620215770,13,21,OW,22.0,1,WO,22.0
474620215773,43,45,OW,22.0,3,WO,22.0
474620215781,13,20,C2,25.0,1,ZZ,0.0
474620215782,13,36,OW,22.0,1,WO,22.0
474620215786,13,27,AO,35.0,1,AL,32.0
474620215786,13,39,AO,35.0,1,AL,32.0
474620215799,13,35,AO,35.0,1,AL,32.0
474620215799,13,42,AO,35.0,1,AL,32.0
474620215806,13,15,OW,22.0,1,WO,22.0
474620215808,13,46,AO,35.0,1,AL,32.0
474620215808,13,62,AO,35.0,1,AL,32.0
474620215808,13,49,AO,35.0,1,AL,32.0
474620215809,43,36,AO,35.0,3,AL,32.0
474620215809,43,16,AO,35.0,3,AL,32.0
474620215817,43,28,AO,35.0,3,AL,32.0
474620215819,13,30,AO,35.0,1,AL,32.0
474620215835,13,33,AO,35.0,1,AL,32.0
474620215845,43,15,C4,25.0,1,ZZ,0.0
474620215846,13,37,OW,22.0,1,WO,22.0
474620215847,43,27,C4,25.0,1,ZZ,0.0
474620215847,43,65,C4,25.0,1,ZZ,0.0
474620215847,43,21,C4,25.0,1,ZZ,0.0
474620215847,43,51,C4,25.0,1,ZZ,0.0
474620215867,43,69,C4,25.0,1,ZZ,0.0
474620215867,43,19,C4,25.0,1,ZZ,0.0
474620215867,43,32,C4,25.0,1,ZZ,0.0
474620215872,13,25,OW,22.0,1,WO,22.0
474620215872,13,27,OW,22.0,1,WO,22.0
474620215872,13,60,OW,22.0,1,WO,22.0
474620215875,43,65,OW,22.0,3,WO,22.0
474620215875,43,55,OW,22.0,3,WO,22.0
474620215875,43,37,OW,22.0,3,WO,22.0
474620215875,43,31,OW,22.0,3,WO,22.0
474620215883,43,55,AO,35.0,3,AL,32.0
474620215883,43,54,AO,35.0,3,AL,32.0
474620215883,43,29,AO,35.0,3,AL,32.0
474620215897,13,56,AO,35.0,1,AL,32.0
474620215897,13,24,AO,35.0,1,AL,32.0
474620215897,13,47,AO,35.0,1,AL,32.0
474620215897,13,43,AO,35.0,1,AL,32.0
474620215897,13,61,AO,35.0,1,AL,32.0
474620215904,13,16,AO,35.0,1,AL,32.0
474620215906,13,46,OW,22.0,1,WO,22.0
474620215907,43,22,OW,22.0,3,WO,22.0
474620215908,13,36,OW,22.0,1,WO,22.0
474620215909,43,33,C4,25.0,1,ZZ,0.0
474620215909,43,43,C4,25.0,1,ZZ,0.0
474620215914,43,54,OW,38.0,3,AL,58.0
474620215914,43,19,OW,22.0,3,WO,22.0
474620215914,43,45,OW,22.0,3,WO,22.0
474620215919,13,43,C2,25.0,1,ZZ,0.0
474620215919,13,24,C2,25.0,1,ZZ,0.0
474620215919,13,54,OW,22.0,1,WO,22.0
474620215919,13,56,OW,22.0,1,WO,22.0
474620215919,13,56,OW,22.0,1,WO,22.0
474620215919,13,55,OW,22.0,1,WO,22.0
474620215919,13,45,OW,22.0,1,WO,22.0
474620215919,13,38,OW,22.0,1,WO,22.0
474620215919,13,84,OW,22.0,1,AL,58.0
474620215919,13,48,OW,22.0,1,WO,22.0
474620215919,13,47,OW,22.0,1,WO,22.0
474620215919,13,46,OW,22.0,1,WO,22.0
474620215919,13,54,OW,22.0,1,WO,22.0
474620215919,13,33,OW,22.0,1,AL,58.0
474620215919,13,54,OW,22.0,1,WO,22.0
474620215919,13,52,OW,22.0,1,WO,22.0
474620215919,13,54,OW,22.0,1,WO,22.0
474620215919,13,34,OW,22.0,1,WO,22.0
474620215919,13,30,C2,25.0,1,ZZ,0.0
474620215919,13,33,C2,25.0,1,ZZ,0.0
474620215919,13,75,OW,22.0,1,WO,22.0
474620215922,13,48,AO,35.0,1,AL,32.0
474620215922,13,44,AO,35.0,1,AL,32.0
474620215922,13,61,AO,35.0,1,AL,58.0
474620215923,43,35,C4,25.0,1,ZZ,0.0
474620215923,43,41,C4,25.0,1,ZZ,0.0
474620215923,43,35,C4,25.0,1,ZZ,0.0
474620215923,43,30,AO,35.0,3,AL,32.0
474620215923,43,32,AO,35.0,3,AL,32.0
474620215924,13,26,OW,22.0,1,WO,22.0
474620215928,13,78,OW,22.0,1,WO,22.0
474620215928,13,80,OW,22.0,1,WO,22.0
474620215928,13,39,OW,22.0,1,WO,22.0
474620215929,43,42,OW,22.0,3,WO,22.0
474620215929,43,64,OW,22.0,3,AL,32.0
474620215932,43,40,OW,22.0,3,WO,22.0
474620215932,43,26,OW,22.0,3,WO,22.0
474620215934,43,37,AO,35.0,3,AL,32.0
474620215934,43,36,AO,35.0,3,AL,32.0
474620215939,13,47,OW,22.0,1,AL,58.0
474620215939,13,17,OW,22.0,1,WO,22.0
474620215946,13,56,OW,22.0,1,WO,22.0
474620215946,13,40,C2,25.0,1,ZZ,0.0
474620215946,13,39,OW,22.0,1,WO,22.0
474620215946,13,42,OW,22.0,1,WO,22.0
474620215946,13,52,OW,22.0,1,WO,22.0
474620215948,13,25,OW,22.0,1,WO,22.0
474620215949,13,30,OW,22.0,1,WO,22.0
474620215949,13,41,OW,22.0,1,AL,58.0
474620215951,13,37,C2,25.0,1,ZZ,0.0
474620215952,43,33,OW,22.0,3,WO,22.0
474620215953,13,52,AO,35.0,1,AL,32.0
474620215953,13,43,AO,35.0,1,AL,32.0
474620215953,13,69,AO,35.0,1,AL,32.0
474620215967,13,58,AO,35.0,1,AL,32.0
474620215967,13,52,AO,35.0,1,AL,32.0
474620215973,43,23,OW,22.0,3,WO,22.0
474620215975,43,15,OW,22.0,3,WO,22.0
474620215975,43,37,OW,22.0,3,WO,22.0
474620215975,43,35,OW,22.0,3,WO,22.0
474620215975,43,35,OW,22.0,3,WO,22.0
474620215976,13,50,OW,22.0,1,WO,22.0
474620215976,13,30,OW,22.0,1,WO,22.0
474620215976,13,49,OW,22.0,1,WO,22.0
474620215976,13,57,OW,22.0,1,WO,22.0
474620215976,13,65,OW,22.0,1,WO,22.0
474620215976,13,58,OW,22.0,1,WO,22.0
474620215976,13,60,OW,22.0,1,WO,22.0
474620215977,13,36,AO,35.0,1,AL,32.0
474620215978,13,32,AO,35.0,1,AL,32.0
474620215978,13,52,AO,35.0,1,AL,58.0
474620215978,13,44,AO,35.0,1,AL,58.0
474620215997,13,24,OW,22.0,1,WO,22.0
474620215998,13,26,OW,22.0,1,WO,22.0
474620215998,13,26,OW,22.0,1,WO,22.0
474620215999,13,30,OW,22.0,1,WO,22.0
474620215999,13,54,OW,22.0,1,WO,22.0
474620215999,13,63,C2,25.0,1,ZZ,0.0
474620215999,13,63,OW,22.0,1,WO,22.0
474620215999,13,60,OW,22.0,1,WO,22.0
474620215999,13,65,OW,22.0,1,WO,22.0
474620215999,13,59,OW,22.0,1,WO,22.0
474620215999,13,24,OW,22.0,1,AL,58.0
474620215999,13,65,OW,22.0,1,WO,22.0
474620215999,13,57,OW,22.0,1,WO,22.0
474620215999,13,38,OW,22.0,1,WO,22.0
474620215999,13,41,OW,22.0,1,WO,22.0
474620215999,13,43,OW,22.0,1,WO,22.0
474620216010,13,47,AO,35.0,1,AL,32.0
474620216032,13,52,OW,22.0,1,WO,22.0
474620216033,13,43,C2,25.0,1,ZZ,0.0
474620216033,13,35,C2,25.0,1,ZZ,0.0
474620216033,13,45,C2,25.0,1,ZZ,0.0
474620216034,13,9,AO,35.0,1,AL,32.0
474620216036,13,55,OW,22.0,1,WO,22.0
474620216037,43,47,AO,35.0,3,AL,32.0
474620216037,43,46,AO,35.0,3,AL,32.0
474620216039,13,49,OW,100.0,1,WO,100.0
474620216039,13,49,C2,25.0,1,ZZ,0.0
474620216039,13,15,OW,38.0,1,OW,38.0
474620216039,13,15,C2,25.0,1,ZZ,0.0
474620216040,13,28,OW,22.0,1,WO,22.0
474620216051,13,32,AO,35.0,1,AL,32.0
474620216054,13,61,OW,22.0,1,AL,58.0
474620216054,13,59,OW,22.0,1,AL,58.0
474620216054,13,26,OW,22.0,1,WO,22.0
474620216054,13,51,OW,22.0,1,AL,58.0
474620216054,13,48,OW,22.0,1,WO,22.0
474620216054,13,60,OW,22.0,1,WO,22.0
474620216056,13,36,OW,22.0,1,WO,22.0
474620216056,13,18,OW,22.0,1,WO,22.0
474620216088,13,45,OW,22.0,1,WO,22.0
474620216088,13,55,OW,22.0,1,WO,22.0
474620216091,13,63,C2,25.0,1,ZZ,0.0
474620216092,13,21,AO,35.0,1,AL,32.0
474620216093,13,18,OW,22.0,1,WO,22.0
474620216099,13,15,OW,22.0,1,WO,22.0
474620216099,13,10,OW,22.0,1,WO,22.0
474620216101,13,37,OW,38.0,1,WO,38.0
474620216101,13,39,OW,38.0,1,WO,38.0
474620216101,13,28,OW,38.0,1,AL,58.0
474620216101,13,10,OW,38.0,1,WO,38.0
474620216106,43,35,AO,35.0,3,AL,32.0
474620216106,43,10,OW,22.0,3,WO,22.0
474620216106,43,38,C4,25.0,1,ZZ,0.0
474620216106,43,37,AO,35.0,3,AL,32.0
474620216108,43,18,AO,35.0,3,AL,32.0
474620216110,13,31,C2,25.0,1,ZZ,0.0
474620216110,13,42,C2,25.0,1,ZZ,0.0
474620216111,13,25,AO,35.0,1,AL,32.0
474620216111,13,53,AO,35.0,1,AL,32.0
474620216116,43,63,AO,35.0,3,AL,32.0
474620216116,43,12,AO,35.0,3,AL,32.0
474620216116,43,71,AO,35.0,3,AL,32.0
474620216117,13,51,OW,22.0,1,AL,95.0
474620216117,13,16,OW,22.0,1,WO,22.0
474620216118,13,25,OW,22.0,1,WO,22.0
474620216118,13,28,OW,22.0,1,WO,22.0
474620216118,13,28,OW,22.0,1,WO,22.0
474620216118,13,14,OW,22.0,1,WO,22.0
474620216126,13,17,OW,22.0,1,WO,22.0
474620216137,13,12,C2,25.0,1,ZZ,0.0
474620216149,13,50,OW,22.0,1,WO,22.0
474620216149,13,22,OW,22.0,1,WO,22.0
474620216149,13,43,C2,25.0,1,ZZ,0.0
474620216149,13,56,C2,25.0,1,ZZ,0.0
474620216149,13,23,AO,35.0,1,AL,32.0
474620216149,13,65,AO,35.0,1,AL,95.0
474620216149,13,37,OW,22.0,1,AL,95.0
474620216149,13,41,OW,22.0,1,AL,95.0
474620216149,13,28,OW,22.0,1,WO,22.0
474620216150,13,37,OW,22.0,1,WO,22.0
474620216150,13,23,OW,22.0,1,WO,22.0
474620216150,13,14,OW,22.0,1,WO,22.0
474620216150,13,51,AO,35.0,1,AL,95.0
474620216150,13,24,AO,35.0,1,AL,32.0
474620216150,13,56,AO,35.0,1,AL,58.0
474620216150,13,62,AO,35.0,1,AL,58.0
474620216150,13,43,AO,35.0,1,AL,95.0
474620216150,13,24,OW,22.0,1,WO,22.0
474620216150,13,40,OW,22.0,1,AL,95.0
474620216150,13,17,OW,22.0,1,WO,22.0
474620216150,13,34,OW,22.0,1,WO,22.0
474620216152,13,42,OW,22.0,1,WO,22.0
474620216155,13,57,AO,35.0,1,AL,32.0
474620216155,13,40,AO,35.0,1,AL,32.0
474620216155,13,45,AO,35.0,1,AL,32.0
474620216162,13,19,AO,35.0,1,AL,32.0
474620216163,13,43,AO,35.0,1,AL,32.0
474620216163,13,46,AO,35.0,1,AL,32.0
474620216163,13,31,AO,35.0,1,AL,32.0
474620216164,13,35,OW,22.0,1,WO,22.0
474620216164,13,49,OW,22.0,1,WO,22.0
474620216165,13,28,OW,60.0,1,WO,60.0
474620216165,13,28,OW,60.0,1,WO,60.0
474620216171,43,21,AO,35.0,3,AL,32.0
474620216177,13,54,OW,22.0,1,WO,22.0
474620216187,13,48,AO,35.0,1,AL,32.0
474620216187,13,60,AO,35.0,1,AL,32.0
474620216187,13,22,AO,35.0,1,AL,32.0
474620216187,13,48,AO,35.0,1,AL,32.0
474620216189,13,44,AO,35.0,1,AL,32.0
474620216206,13,46,C2,25.0,1,ZZ,0.0
474620216227,13,28,OW,22.0,1,WO,22.0
474620216229,13,51,OW,22.0,1,WO,22.0
474620216231,13,72,OW,22.0,1,WO,22.0
474620216231,13,29,C2,25.0,1,ZZ,0.0
474620216231,13,36,C2,25.0,1,ZZ,0.0
474620216231,13,32,C2,25.0,1,ZZ,0.0
474620216247,13,42,OW,22.0,1,WO,22.0
474620216247,13,40,OW,22.0,1,WO,22.0
474620216247,13,39,OW,22.0,1,WO,22.0
474620216247,13,43,OW,22.0,1,WO,22.0
474620216249,13,49,AO,35.0,1,AL,32.0
474620216249,13,59,AO,35.0,1,AL,32.0
474620216249,13,56,AO,35.0,1,AL,32.0
474620216249,13,42,AO,35.0,1,AL,32.0
474620216249,13,43,AO,35.0,1,AL,32.0
474620216249,13,42,AO,35.0,1,AL,32.0
474620216256,43,41,OW,22.0,3,WO,22.0
474620216256,43,24,OW,22.0,3,WO,22.0
474620216256,43,20,C4,25.0,1,ZZ,0.0
474620216256,43,30,C4,25.0,1,ZZ,0.0
474620216256,13,27,D2,3.2,1,ZZ,0.0
474620216258,13,27,AO,35.0,1,AL,32.0
474620216269,13,30,AO,35.0,1,AL,32.0
474620216269,13,18,AO,35.0,1,AL,32.0
474620216270,13,38,AO,35.0,1,AL,32.0
474620216281,13,18,C2,25.0,1,ZZ,0.0
474620216281,13,65,OW,22.0,1,AL,58.0
474620216281,13,26,C2,25.0,1,ZZ,0.0
474620216281,13,36,OW,22.0,1,AL,58.0
474620216285,13,19,AO,35.0,1,AL,32.0
474620216286,13,45,AO,35.0,1,AL,32.0
474620216286,13,40,AO,35.0,1,AL,32.0
474620216287,13,35,OW,22.0,1,WO,22.0
474620216288,13,49,OW,22.0,1,WO,22.0
474620216297,13,43,D2,3.2,1,ZZ,0.0
474620216298,13,28,AO,35.0,1,AL,32.0
474620216298,13,39,AO,35.0,1,AL,32.0
474620216299,13,66,OW,22.0,1,AL,58.0
474620216299,13,38,OW,22.0,1,WO,22.0
474620216308,13,23,AO,35.0,1,AL,32.0
474620216312,13,38,OW,22.0,1,WO,22.0
474620216318,13,33,C2,25.0,1,ZZ,0.0
474620216318,13,34,C2,25.0,1,ZZ,0.0
474620216335,13,55,OW,22.0,1,AL,95.0
474620216335,13,19,OW,22.0,1,WO,22.0
474620216335,13,40,OW,22.0,1,WO,22.0
474620216335,13,46,OW,22.0,1,WO,22.0
474620216335,13,30,OW,22.0,1,WO,22.0
474620216335,13,22,OW,22.0,1,WO,22.0
474620216335,13,33,OW,22.0,1,WO,22.0
474620216335,13,24,OW,22.0,1,WO,22.0
474620216336,43,15,OW,22.0,3,WO,22.0
474620216337,13,43,OW,22.0,1,WO,22.0
474620216337,13,37,OW,22.0,1,WO,22.0
474620216337,13,35,OW,22.0,1,WO,22.0
474620216337,13,56,OW,22.0,1,WO,22.0
474620216337,13,29,OW,22.0,1,WO,22.0
474620216338,43,15,C4,70.0,1,ZZ,0.0
474620216340,13,47,AO,35.0,1,AL,32.0
474620216340,13,46,AO,35.0,1,AL,32.0
474620216354,43,29,OW,22.0,3,WO,22.0
474620216355,13,24,AO,35.0,1,AL,32.0
474620216361,13,52,OW,22.0,1,WO,22.0
474620216361,13,52,OW,22.0,1,WO,22.0
474620216364,13,34,AO,35.0,1,AL,32.0
474620216366,13,28,OW,22.0,1,WO,22.0
474620216374,13,42,AO,35.0,1,AL,32.0
474620216374,13,37,AO,35.0,1,AL,32.0
474620216374,13,32,AO,35.0,1,AL,32.0
474620216375,43,17,C4,25.0,1,ZZ,0.0
474620216383,13,18,OW,22.0,1,WO,22.0
474620216383,13,45,OW,22.0,1,WO,22.0
474620216384,13,58,OW,22.0,1,WO,22.0
474620216398,13,47,AO,35.0,1,AL,32.0
474620216408,13,15,OW,22.0,1,WO,22.0
474620216408,13,34,OW,22.0,1,WO,22.0
474620216408,13,44,C2,25.0,1,ZZ,0.0
474620216408,13,4,C2,25.0,1,ZZ,0.0
474620216422,13,14,AO,35.0,1,AL,32.0
474620216430,13,12,AO,35.0,1,AL,32.0
474620216431,13,25,AO,35.0,1,AL,32.0
474620216468,13,46,AO,35.0,1,AL,32.0
474620216468,13,79,AO,35.0,1,AL,32.0
474620216469,13,30,OW,22.0,1,WO,22.0
474620216469,13,27,OW,22.0,1,WO,22.0
474620216473,13,41,AO,35.0,1,AL,32.0
474620216473,13,59,AO,35.0,1,AL,32.0
474620216474,13,56,OW,22.0,1,WO,22.0
474620216475,43,18,OW,22.0,3,WO,22.0
474620216475,43,36,OW,22.0,3,WO,22.0
474620216475,43,53,OW,22.0,3,WO,22.0
474620216479,13,61,AO,35.0,1,AL,32.0
474620216479,13,38,AO,35.0,1,AL,32.0
474620216479,13,38,AO,35.0,1,AL,32.0
474620216479,13,32,AO,35.0,1,AL,32.0
474620216480,13,10,AO,35.0,1,AL,32.0
474620216484,13,51,OW,22.0,1,WO,22.0
474620223006,13,33,AO,35.0,1,AL,32.0
474620223006,13,22,AO,35.0,1,AL,32.0
474620223009,13,38,AO,35.0,1,AL,32.0
474620223017,13,40,OW,22.0,1,WO,22.0
474620223017,13,30,OW,22.0,1,WO,22.0
474620223019,13,35,AO,35.0,1,AL,32.0
474620223020,13,24,AO,35.0,1,AL,32.0
474620223020,13,34,AO,35.0,1,AL,32.0
474620223020,13,34,AO,35.0,1,AL,32.0
474620223020,13,56,AO,35.0,1,AL,32.0
474620223020,13,37,AO,35.0,1,AL,32.0
474620223020,13,44,AO,35.0,1,AL,32.0
474620223020,13,12,AO,35.0,1,AL,32.0
474620223038,13,43,AO,35.0,1,AL,32.0
474620223038,13,26,AO,35.0,1,AL,32.0
474620223041,13,21,OW,22.0,1,WO,22.0
474620223042,13,60,OW,22.0,1,WO,22.0
474620223042,13,67,OW,22.0,1,WO,22.0
474620223043,13,32,AO,35.0,1,AL,32.0
474620223043,13,43,C2,25.0,1,ZZ,0.0
474620223043,13,34,AO,35.0,1,AL,32.0
474620223043,13,44,C2,25.0,1,ZZ,0.0
474620223043,13,41,AO,35.0,1,AL,32.0
474620223056,13,47,AO,35.0,1,AL,32.0
474620223056,13,31,AO,35.0,1,AL,32.0
474620223056,13,50,AO,35.0,1,AL,32.0
474620223056,13,50,AO,35.0,1,AL,32.0
474620223063,13,20,AO,35.0,1,AL,32.0
474620223072,13,6,AO,35.0,1,AL,32.0
474620223076,13,41,OW,22.0,1,WO,22.0
474620223101,13,19,C2,25.0,1,ZZ,0.0
474620223101,13,57,AO,35.0,1,AL,32.0
474620223105,13,47,AO,35.0,1,AL,32.0
474620223106,13,61,OW,22.0,1,WO,22.0
474620223106,13,36,OW,22.0,1,WO,22.0
474620223106,13,21,OW,22.0,1,WO,22.0
474620223106,13,29,OW,22.0,1,WO,22.0
474620223140,13,21,AO,35.0,1,AL,32.0
474620223141,13,44,OW,22.0,1,WO,22.0
474620223143,13,41,C2,25.0,1,ZZ,0.0
474620223144,13,40,AO,35.0,1,AL,32.0
474620223144,13,21,AO,35.0,1,AL,32.0
474620223144,13,39,AO,35.0,1,AL,32.0
474620223144,13,36,AO,35.0,1,AL,32.0
474620223144,13,40,AO,35.0,1,AL,32.0
474620223144,13,53,AO,35.0,1,AL,32.0
474620223144,13,47,AO,35.0,1,AL,58.0
474620223144,13,47,AO,35.0,1,AL,32.0
474620223144,13,44,AO,35.0,1,AL,32.0
474620223145,13,42,AO,35.0,1,AL,32.0
474620223145,13,31,AO,35.0,1,AL,32.0
474620223145,13,39,AO,35.0,1,AL,32.0
474620223145,13,44,AO,35.0,1,AL,32.0
474620223145,13,39,AO,35.0,1,AL,32.0
474620223145,13,33,AO,35.0,1,AL,32.0
474620223145,13,30,AO,35.0,1,AL,32.0
474620223145,13,49,AO,35.0,1,AL,32.0
474620223149,13,36,OW,22.0,1,WO,22.0
474620223150,13,30,OW,22.0,1,WO,22.0
474620223161,13,37,AO,35.0,1,AL,32.0
474620223161,13,41,AO,35.0,1,AL,32.0
474620223162,13,41,C2,25.0,1,ZZ,0.0
474620223162,13,20,AO,35.0,1,AL,32.0
474620223171,13,34,AO,35.0,1,AL,32.0
474620223171,13,46,AO,35.0,1,AL,32.0
474620223171,13,39,AO,35.0,1,AL,32.0
474620223171,13,51,AO,35.0,1,AL,32.0
474620223171,13,38,AO,35.0,1,AL,32.0
474620223172,13,39,AO,35.0,1,AL,32.0
474620223173,13,54,AO,35.0,1,AL,32.0
474620223173,13,31,AO,35.0,1,AL,32.0
474620223173,13,52,AO,35.0,1,AL,32.0
474620223189,13,45,C2,25.0,1,ZZ,0.0
474620223189,13,19,OW,22.0,1,WO,22.0
474620223189,13,44,OW,22.0,1,WO,22.0
474620223189,13,40,OW,22.0,1,WO,22.0
474620223189,13,27,OW,22.0,1,WO,22.0
474620223200,43,45,AO,35.0,3,AL,58.0
474620223200,43,40,AO,35.0,3,AL,58.0
474620223200,43,39,AO,35.0,3,AL,58.0
474620223200,43,35,AO,35.0,3,AL,58.0
474620223200,43,32,AO,35.0,3,AL,58.0
474620223200,43,27,AO,35.0,3,AL,32.0
474620223200,43,36,AO,35.0,3,AL,32.0
474620223200,43,34,AO,35.0,3,AL,32.0
474620223200,43,41,AO,35.0,3,AL,32.0
474620223271,13,42,AO,35.0,1,AL,32.0
474620223273,13,49,AO,35.0,1,AL,32.0
474620223273,13,23,AO,35.0,1,AL,32.0
474620223299,13,41,OW,22.0,1,WO,22.0
474620223308,13,36,AO,35.0,1,AL,32.0
474620223310,43,42,OW,22.0,3,WO,22.0
474620223311,13,34,AO,35.0,1,AL,32.0
474620223316,13,24,AO,35.0,1,AL,32.0
474620223324,13,24,OW,22.0,1,WO,22.0
474620223337,13,17,AO,35.0,1,AL,32.0
474620223338,43,48,OW,22.0,3,WO,22.0
474620223338,43,44,OW,22.0,3,WO,22.0
474620223338,43,62,OW,22.0,3,WO,22.0
474620223376,13,44,OW,22.0,1,WO,22.0
474620223376,13,37,OW,22.0,1,AL,58.0
474620223390,13,31,AO,35.0,1,AL,32.0
474620223390,13,22,AO,35.0,1,AL,32.0
474620223412,13,25,AO,35.0,1,AL,32.0
474620223419,43,47,AO,35.0,3,AL,32.0
474620223424,13,49,AO,35.0,1,AL,32.0
474620223424,13,50,AO,35.0,1,AL,32.0
474620223429,43,43,OW,22.0,3,WO,22.0
474620223430,13,31,OW,22.0,1,WO,22.0
474620223438,13,30,OW,22.0,1,WO,22.0
474620223438,13,40,OW,22.0,1,WO,22.0
474620223438,13,44,OW,22.0,1,WO,22.0
474620223438,13,35,OW,22.0,1,WO,22.0
474620223439,13,28,OW,22.0,1,WO,22.0
474620223440,13,31,AO,35.0,1,AL,58.0
474620223440,13,19,AO,35.0,1,AL,32.0
474620223442,13,21,AO,35.0,1,AL,32.0
474620223444,13,31,AO,35.0,1,AL,32.0
474620223445,13,65,AO,35.0,1,AL,32.0
474620223446,13,43,OW,22.0,1,WO,22.0
474620223446,13,52,OW,22.0,1,WO,22.0
474620223446,13,44,OW,22.0,1,WO,22.0
474620223464,13,52,AO,35.0,1,AL,32.0
474620223465,13,33,OW,22.0,1,WO,22.0
474620223465,13,40,OW,22.0,1,WO,22.0
474620223483,43,39,C4,25.0,1,ZZ,0.0
474620223483,43,18,C4,25.0,1,ZZ,0.0
474620223483,43,37,C4,25.0,1,ZZ,0.0
474620223504,13,26,AO,35.0,1,AL,32.0
474620223504,13,52,AO,35.0,1,AL,32.0
474620223505,13,29,AO,35.0,1,AL,32.0
474620223506,13,26,OW,22.0,1,WO,22.0
474620223509,13,16,AO,35.0,1,AL,32.0
474620223509,13,40,AO,35.0,1,AL,32.0
474620223512,13,35,AO,35.0,1,AL,32.0
474620223512,13,34,AO,35.0,1,AL,32.0
474620223512,13,49,AO,35.0,1,AL,95.0
474620223526,13,29,OW,22.0,1,WO,22.0
474620223527,13,36,OW,22.0,1,WO,22.0
474620223527,13,43,OW,22.0,1,WO,22.0
474620223527,13,47,OW,22.0,1,WO,22.0
474620223529,43,39,AO,35.0,3,AL,32.0
474620223529,43,26,AO,35.0,3,AL,32.0
474620223533,13,49,OW,22.0,1,WO,22.0
474620223533,13,48,OW,22.0,1,WO,22.0
474620223533,13,45,OW,22.0,1,WO,22.0
474620223533,13,55,OW,22.0,1,WO,22.0
474620223556,13,26,AO,35.0,1,AL,32.0
474620223557,13,56,AO,35.0,1,AL,32.0
474620223558,13,44,AO,35.0,1,AL,32.0
474620223558,13,24,AO,35.0,1,AL,32.0
474620223583,43,35,OW,22.0,3,WO,22.0
474620223583,43,22,OW,22.0,3,WO,22.0
474620223592,13,26,AO,35.0,1,AL,32.0
474620223593,13,39,AO,35.0,1,AL,32.0
474620223593,13,21,AO,35.0,1,AL,32.0
474620223609,13,29,OW,22.0,1,WO,22.0
474620223610,13,52,AO,35.0,1,AL,32.0
474620223610,13,49,AO,35.0,1,AL,32.0
474620223610,13,22,AO,35.0,1,AL,32.0
474620223618,43,43,AO,35.0,3,AL,95.0
474620223618,43,29,C4,25.0,1,ZZ,0.0
474620223619,13,53,AO,35.0,1,AL,32.0
474620223637,43,58,AO,35.0,3,AL,32.0
474620223650,13,19,OW,22.0,1,WO,22.0
474620223658,43,23,C4,25.0,1,ZZ,0.0
474620223658,43,19,C4,25.0,1,ZZ,0.0
474620223659,13,23,AO,35.0,1,AL,32.0
474620223660,13,42,C2,25.0,1,ZZ,0.0
474620223660,13,35,C2,25.0,1,ZZ,0.0
474620223661,13,30,AO,35.0,1,AL,32.0
